chr2L	14153730	14156804	107
chr2L	17037587	17039723	133
chr2L	767625	770443	149
chr2L	3882846	3884316	60
chr2L	8354687	8356938	124
chr2L	8617014	8618470	42
chr2L	10682239	10683474	115
chr2L	10810615	10813862	153
chr2L	12811557	12812609	31
chr2L	14334896	14336863	157
chr2L	14843318	14844968	90
chr2L	14826927	14829768	142
chr2L	16611673	16614216	111
chr2L	18266252	18268843	101
chr2L	18906422	18907223	39
chr2L	19840828	19844058	90
chr2L	20102444	20103423	49
chr2L	22911513	22913658	240
chr2L	20339	20645	32
chr2L	57297	58599	102
chr2L	125411	126339	27
chr2L	146216	147231	44
chr2L	174071	174931	74
chr2L	175665	176250	51
chr2L	501072	501856	40
chr2L	514018	514868	21
chr2L	698204	699101	28
chr2L	986142	987593	72
chr2L	991665	994802	146
chr2L	1288295	1289668	62
chr2L	1529734	1531659	87
chr2L	1543277	1544294	47
chr2L	1827972	1829570	97
chr2L	1907220	1907541	12
chr2L	1944197	1945292	44
chr2L	2087448	2089493	78
chr2L	2132145	2132837	16
chr2L	2313682	2314677	43
chr2L	2347689	2350653	158
chr2L	2371827	2372365	26
chr2L	2435433	2437646	77
chr2L	2502159	2503112	31
chr2L	2541048	2543827	113
chr2L	2581128	2581599	18
chr2L	2634142	2635160	42
chr2L	2705939	2707066	48
chr2L	2714492	2715571	40
chr2L	2731496	2732413	42
chr2L	2865838	2866229	24
chr2L	2963470	2965429	41
chr2L	3010141	3012104	77
chr2L	3262330	3264570	112
chr2L	3365800	3367180	82
chr2L	3516941	3517660	27
chr2L	3637639	3638204	25
chr2L	3876949	3877768	30
chr2L	3926686	3927751	69
chr2L	3959330	3961070	98
chr2L	4036911	4037665	31
chr2L	4040759	4041653	45
chr2L	4236873	4238205	91
chr2L	4232558	4233705	69
chr2L	4270447	4271187	15
chr2L	4262874	4265776	96
chr2L	4302592	4303310	9
chr2L	4430476	4432136	85
chr2L	4678709	4680998	127
chr2L	4677349	4678544	56
chr2L	4691143	4691944	19
chr2L	4917773	4918179	21
chr2L	4998730	4999116	18
chr2L	5055876	5056413	28
chr2L	5080765	5083398	148
chr2L	5285826	5286496	57
