chr2L	1834461	1835374	43
chr2L	18743046	18743958	18
chr2L	720626	721183	6
chr2L	1325301	1327452	123
chr2L	3506093	3506704	36
chr2L	3898444	3901764	240
chr2L	3964456	3964944	28
chr2L	4128212	4129011	23
chr2L	4292569	4293428	37
chr2L	4488178	4492140	558
chr2L	5749749	5751522	53
chr2L	5815284	5817795	137
chr2L	6504243	6505029	22
chr2L	7142784	7144059	61
chr2L	7667519	7668166	20
chr2L	7749462	7750255	18
chr2L	8731933	8733466	61
chr2L	10058903	10060520	63
chr2L	11157330	11159744	82
chr2L	12123421	12125702	93
chr2L	12304356	12306966	171
chr2L	12435301	12436011	34
chr2L	12877630	12878810	30
chr2L	13041528	13043738	47
chr2L	13090663	13091025	14
chr2L	13301988	13304193	33
chr2L	13778257	13779506	75
chr2L	15089060	15090262	75
chr2L	16333094	16334894	158
chr2L	16367371	16368316	29
chr2L	16760819	16762324	36
chr2L	17235605	17236731	32
chr2L	18234503	18235660	56
chr2L	18644882	18645427	12
chr2L	19480491	19481025	15
chr2L	19988210	19990001	59
chr2L	20544530	20546889	99
chr2L	20691510	20693094	46
chr2L	22182815	22185924	557
chr2L	92847	93630	17
chr2L	316560	317552	39
chr2L	366887	367259	17
chr2L	468889	469648	35
chr2L	458993	459831	23
chr2L	511669	512133	9
chr2L	618722	620088	56
chr2L	613876	614527	22
chr2L	634891	635449	11
chr2L	654643	655126	8
chr2L	646731	647322	23
chr2L	675160	677050	56
chr2L	773945	774675	34
chr2L	873588	874580	42
chr2L	946647	949496	129
chr2L	952515	955747	143
chr2L	984585	985678	62
chr2L	1058332	1059320	33
chr2L	1056225	1056960	16
chr2L	1162120	1163219	55
chr2L	1197680	1198794	64
chr2L	1215683	1216544	38
chr2L	1233260	1235752	82
chr2L	1235983	1237314	53
chr2L	1243231	1244969	53
chr2L	1247107	1248991	73
chr2L	1251815	1253146	42
chr2L	1264098	1265601	61
chr2L	1278979	1280635	60
chr2L	1295719	1299474	171
chr2L	1311905	1312968	65
chr2L	1330047	1331374	45
chr2L	1334875	1336914	115
chr2L	1372380	1374006	43
chr2L	1406185	1408060	55
chr2L	1418160	1418698	13
chr2L	1451873	1453336	41
chr2L	1484123	1484810	9
chr2L	1511638	1515310	166
chr2L	1561581	1562248	17
chr2L	1615576	1616096	46
chr2L	1630537	1631558	72
chr2L	1677310	1678220	32
chr2L	1675738	1676807	34
chr2L	1768447	1768732	13
chr2L	1813202	1813556	36
chr2L	1812371	1812787	7
chr2L	1837384	1838831	90
chr2L	1841388	1842399	57
chr2L	1866079	1866898	21
chr2L	1890745	1891269	31
chr2L	1891432	1892528	55
chr2L	1903641	1904972	47
chr2L	2015551	2016030	15
chr2L	2119823	2120559	27
chr2L	2168159	2168493	3
chr2L	2401633	2403567	54
chr2L	2405430	2406024	12
chr2L	2397376	2398093	33
chr2L	2412427	2414546	103
chr2L	2437871	2438175	5
chr2L	2425404	2426326	14
chr2L	2442067	2442903	22
chr2L	2488273	2489279	25
chr2L	2535886	2537065	38
chr2L	2649043	2650949	147
chr2L	2655737	2657195	84
chr2L	2682144	2683630	76
chr2L	2689849	2691834	72
chr2L	2694597	2695881	88
chr2L	2697856	2699291	63
chr2L	2732891	2734183	67
chr2L	2783937	2785116	14
chr2L	2800353	2800669	28
chr2L	2800958	2801600	25
chr2L	2786759	2787518	28
chr2L	2794427	2795192	32
chr2L	2841264	2842480	86
chr2L	2920824	2921407	20
