chr2L	376294	377184	49
chr2L	671171	672488	24
chr2L	2867032	2868241	48
chr2L	3833722	3834500	17
chr2L	4357241	4358566	51
chr2L	9715055	9715768	12
chr2L	11108140	11109184	46
chr2L	12500374	12501031	27
chr2L	12729280	12731041	81
chr2L	21544555	21546180	334
chr2L	21592854	21595094	101
chr2L	21919640	21923109	231
chr2L	21937003	21938739	109
chr2L	22451908	22454133	542
chr2L	22895445	22895913	55
chr2LHet	169534	171628	538
chr2L	6363	6938	230
chr2L	89115	90495	120
chr2L	209014	210655	63
chr2L	234136	238097	777
chr2L	582210	583952	75
chr2L	600354	600981	21
chr2L	615987	616524	16
chr2L	881100	882552	156
chr2L	1478056	1479232	38
chr2L	1508189	1508635	13
chr2L	1508884	1511330	114
chr2L	1870399	1870956	40
chr2L	2456362	2457444	15
chr2L	2444090	2444580	10
chr2L	2828367	2829027	31
chr2L	2919857	2920556	81
chr2L	2957963	2958458	12
chr2L	2966680	2967692	16
chr2L	3078281	3079096	17
chr2L	3602397	3603457	13
chr2L	3588661	3589909	35
chr2L	3614187	3615760	26
chr2L	3610540	3611278	14
chr2L	3667219	3668091	55
chr2L	3822315	3823047	2
chr2L	3842234	3843216	25
chr2L	4169789	4170910	44
chr2L	4207800	4210642	139
chr2L	4202645	4203710	49
chr2L	4354720	4355445	28
chr2L	4547515	4549241	90
chr2L	4823397	4824330	60
chr2L	5186356	5187241	22
chr2L	5315388	5315756	10
chr2L	5363434	5364944	53
chr2L	5464539	5465071	19
chr2L	5755697	5757712	119
chr2L	5789140	5789825	48
chr2L	5983407	5983797	33
chr2L	6155957	6157208	57
chr2L	6361132	6362398	35
chr2L	6362487	6363072	41
chr2L	6390304	6392107	69
chr2L	6543460	6544337	39
chr2L	6736319	6739924	165
chr2L	6926932	6927442	12
chr2L	7096111	7097061	45
chr2L	7247412	7248204	19
chr2L	7304000	7305272	17
chr2L	7592470	7593292	23
chr2L	7594568	7595155	10
chr2L	7832902	7833171	12
chr2L	7901767	7902560	42
chr2L	8188205	8189217	33
chr2L	8182063	8183627	58
chr2L	8208809	8209950	79
chr2L	8322285	8322883	21
chr2L	8317141	8318753	97
chr2L	8386742	8387613	28
