chr2L	13237812	13239474	64
chr2L	16252770	16253240	39
chr2L	326726	328767	132
chr2L	3719164	3720251	49
chr2L	7371932	7373465	50
chr2L	13204601	13205673	57
chr2L	14368158	14369139	34
chr2L	373562	374215	27
chr2L	485783	486349	34
chr2L	1385611	1387811	85
chr2L	1444920	1445955	38
chr2L	1455869	1457317	54
chr2L	1554038	1554593	17
chr2L	1776182	1776445	16
chr2L	2127436	2127809	14
chr2L	2445581	2446132	4
chr2L	2470155	2471393	47
chr2L	2483556	2484856	66
chr2L	2485561	2486390	21
chr2L	2530082	2531671	81
chr2L	3150692	3151547	84
chr2L	3497017	3497820	19
chr2L	3600022	3601675	63
chr2L	3804347	3805181	33
chr2L	3818600	3820777	92
chr2L	3853127	3853531	12
chr2L	3917970	3920309	281
chr2L	4346473	4347219	37
chr2L	5106894	5108012	62
chr2L	5239490	5240208	18
chr2L	5296799	5297338	35
chr2L	5398976	5399592	16
chr2L	5416755	5417121	5
chr2L	5456060	5456746	16
chr2L	5481303	5481981	14
chr2L	5770586	5771629	77
chr2L	6184300	6185659	47
chr2L	6366927	6367312	48
chr2L	6797419	6797924	64
chr2L	6846540	6847174	17
chr2L	7192844	7193586	16
chr2L	7314890	7315928	23
chr2L	7316632	7317818	48
chr2L	7332220	7333293	55
chr2L	7361134	7361818	14
chr2L	7454831	7455899	49
chr2L	7536973	7537687	18
chr2L	7808976	7810126	47
chr2L	8299502	8299918	19
chr2L	8295737	8296112	14
chr2L	8421964	8422435	7
chr2L	8533601	8535305	80
chr2L	8760551	8762259	56
chr2L	8762474	8762932	9
chr2L	9073977	9074742	64
chr2L	9095552	9097206	53
chr2L	9569699	9569955	4
chr2L	9602574	9603188	13
chr2L	9905703	9907959	94
chr2L	10334359	10335406	11
chr2L	10689777	10691041	72
chr2L	10747252	10747740	10
chr2L	10795430	10796850	68
chr2L	11459399	11459819	10
chr2L	12487235	12487776	28
chr2L	12608260	12609267	25
chr2L	12622022	12622300	10
chr2L	13157275	13158509	57
chr2L	13670288	13670568	10
chr2L	13850353	13851721	54
chr2L	13888916	13889976	32
chr2L	13929514	13930161	18
chr2L	14343368	14344822	60
chr2L	14428739	14429451	21
chr2L	14496621	14496843	12
chr2L	14513909	14514234	4
chr2L	14621817	14623000	27
chr2L	14726759	14727991	78
chr2L	14972820	14973943	65
chr2L	15024238	15024992	58
chr2L	15413683	15414622	44
chr2L	15741169	15742318	61
chr2L	15738619	15739488	36
chr2L	15955410	15956019	10
chr2L	16435259	16435648	9
chr2L	17029843	17030497	25
chr2L	17264122	17264563	9
chr2L	17287566	17288311	38
chr2L	17440880	17443015	88
chr2L	17796181	17797037	33
chr2L	18151133	18151896	36
chr2L	18540340	18541102	33
chr2L	18555752	18557226	70
chr2L	18821751	18823125	91
chr2L	18892612	18893283	12
chr2L	18965248	18966220	34
chr2L	19287094	19288034	47
chr2L	19324668	19325088	13
chr2L	19935980	19937109	65
chr2L	20017670	20018094	43
chr2L	21105022	21105508	22
chr2L	21656405	21657104	55
chr2L	21881094	21882626	92
chr2L	21878555	21880240	106
chr2L	21951460	21951831	43
chr2L	22009571	22010773	115
chr2L	22036692	22037385	70
chr2L	22080879	22081690	66
chr2L	22811796	22812287	83
chr2R	7290686	7291656	22
chr2R	20265615	20267099	45
chr2R	5995651	5996559	69
chr2R	8780780	8782042	74
chr2R	10665150	10665936	24
chr2RHet	2574905	2575100	54
chr2RHet	2585831	2586408	156
chr2RHet	3197139	3198829	436
chr2R	1891760	1892686	30
chr2R	2111333	2111757	29
chr2R	2449362	2451133	68
chr2R	2517381	2519330	75
chr2R	2542287	2543014	44
chr2R	2647267	2648703	38
chr2R	2871518	2872509	52
chr2R	3058070	3058990	44
chr2R	3142568	3144370	167
chr2R	3134102	3134782	34
chr2R	3219138	3221542	109
chr2R	3320315	3321086	25
chr2R	3923808	3924721	36
chr2R	3946338	3946958	21
chr2R	4132077	4132991	30
chr2R	4612845	4613637	39
chr2R	5036933	5038773	112
chr2R	5114821	5115261	40
chr2R	5192055	5193193	47
chr2R	5427946	5428203	6
chr2R	5566076	5566778	24
chr2R	6157615	6158001	26
chr2R	6964031	6965252	36
chr2R	7219087	7220045	47
chr2R	7270024	7271087	61
chr2R	7379474	7380604	50
chr2R	7407624	7409058	32
chr2R	7422521	7423201	10
chr2R	7502468	7502966	19
chr2R	7642488	7643595	64
chr2R	7674391	7674964	13
chr2R	7904903	7905563	23
chr2R	8333147	8334107	70
chr2R	8341570	8341919	17
chr2R	8479775	8479986	10
chr2R	8898585	8899398	50
chr2R	9169535	9171503	131
chr2R	9890636	9890980	12
chr2R	9886165	9886440	7
chr2R	9899147	9899934	13
chr2R	10102037	10102530	33
chr2R	10194375	10195205	42
chr2R	10303650	10304907	72
chr2R	10800105	10800913	51
chr2R	10851466	10852648	38
chr2R	10896525	10896900	10
chr2R	11807620	11808341	14
chr2R	11886040	11887412	77
chr2R	12105637	12106227	20
chr2R	12404465	12404887	15
chr2R	12524684	12525206	17
chr2R	13536881	13537444	17
chr2R	13903607	13905068	78
chr2R	14117980	14118254	9
chr2R	14178918	14179303	15
chr2R	14459526	14460636	52
chr2R	14561976	14562539	17
chr2R	14553577	14554302	21
chr2R	14561469	14561770	18
chr2R	15030430	15031019	18
chr2R	15168376	15170465	80
chr2R	15224772	15226106	50
chr2R	15300736	15301384	26
chr2R	15355436	15356332	21
chr2R	15538268	15539422	50
chr2R	15949091	15951434	86
chr2R	15985889	15986754	29
chr2R	16010659	16011302	11
chr2R	16038879	16039522	18
chr2R	16409606	16410531	42
chr2R	16442121	16442663	12
chr2R	16454112	16456269	79
chr2R	16731697	16732159	29
chr2R	16841054	16841928	22
chr2R	17269720	17270364	36
chr2R	17761272	17761899	19
chr2R	18040512	18041229	16
chr2R	18059011	18059832	40
chr2R	18130250	18130889	20
chr2R	18397773	18398511	18
chr2R	18531985	18532699	26
chr2R	19108956	19109845	40
chr2R	19466696	19467151	15
chr2R	19521656	19522265	14
chr2R	20893552	20894457	28
chr2R	20946479	20947320	46
chr3L	6153192	6153630	17
chr3L	12444879	12445273	15
chr3L	441404	442548	67
chr3L	10936685	10938331	38
chr3L	16917409	16918037	23
chr3L	18195576	18196628	77
chr3L	18375342	18375975	21
chr3L	22224843	22226800	88
chr3L	136440	136988	42
chr3L	381085	381539	14
chr3L	551421	552634	36
chr3L	645334	645776	17
chr3L	715718	716659	62
chr3L	741998	743052	30
chr3L	1091005	1091769	15
chr3L	1120865	1122223	41
chr3L	1351923	1352610	72
chr3L	1403969	1404997	51
chr3L	1843093	1845476	77
chr3L	1915849	1916275	12
chr3L	2152787	2153291	16
chr3L	2537032	2537872	45
chr3L	2815863	2816254	9
chr3L	2881277	2882107	28
chr3L	3035917	3036761	45
chr3L	3073927	3074463	13
chr3L	3074918	3075225	11
chr3L	3107342	3107801	18
chr3L	3339028	3339601	28
chr3L	3394826	3395919	52
chr3L	3391803	3392469	30
chr3L	3542425	3542943	25
chr3L	3623350	3623868	7
chr3L	3661249	3661796	16
chr3L	3802219	3802799	37
chr3L	4624057	4625162	58
chr3L	4993821	4995430	122
chr3L	5345568	5346429	50
chr3L	5974653	5975532	16
chr3L	6273534	6274976	29
chr3L	6858752	6859220	8
chr3L	6915722	6917325	53
chr3L	6934552	6935120	17
chr3L	7364517	7364975	22
chr3L	7854538	7855735	66
chr3L	7949022	7949457	11
chr3L	8444818	8445754	26
chr3L	8454416	8455198	23
chr3L	9345712	9346713	38
chr3L	9787494	9788421	42
