chr2L	20535491	20537195	10.863659263	41	0.00226529071230808
chr2L	21733905	21734937	15.047980438	28	0.00226529071230808
chr2R	7798486	7799465	5.135640164	21	0.00226529071230808
chr2R	1989425	1989667	5.908753511	13	0.00226529071230808
chr2R	3870724	3870911	4.56041482	9	0.00226529071230808
chr2R	4209103	4209346	8.04297479	30	0.00226529071230808
chr2R	8585403	8586779	7.959768885	32	0.00226529071230808
chr2R	8824322	8825815	7.444127649	32	0.00226529071230808
chr2R	17621276	17622417	7.36673405	9	0.00226529071230808
chr2R	23342965	23343740	5.518439614	13	0.00226529071230808
chr2R	24003828	24004548	6.306949126	14	0.00226529071230808
chr3L	5062238	5063131	13.664529454	21	0.00226529071230808
chr3L	5489734	5490963	12.5061730725	26	0.00226529071230808
chr2L	5958937	5959513	8.116666224	17	0.00226529071230808
chr3L	22252862	22253562	6.085876444	14	0.00226529071230808
chr3L	22707255	22707625	9.18582267	9	0.00226529071230808
chr3L	25799198	25799998	13.023642062	34	0.00226529071230808
chr3R	11561165	11561955	7.0926525271	30	0.00226529071230808
chr3R	14081186	14083327	8.7637874201	40	0.00226529071230808
chr3R	17457257	17459107	8.638906944	28	0.00226529071230808
chr3R	18027226	18027912	6.769746	7	0.00226529071230808
chr3R	26083856	26084581	6.77161499	9	0.00226529071230808
chr3R	28302559	28302795	3.84207519	7	0.00226529071230808
chrUn_CP007086v1	17082	17668	15.089162902	26	0.00226529071230808
chrX	149719	150463	9.61902538619999	25	0.00226529071230808
chrX	19337702	19338302	7.7104751707	17	0.00226529071230808
chrX_DS484354v1_random	311	495	5.4182558	7	0.00226529071230808
chrY_CP007114v1_random	29937	30140	5.60181827	15	0.00226529071230808
chr2L	16579698	16581578	11.9891523031	51	0.00226529071230808
chr2R	20315743	20316114	4.771778385	6	0.00355099625172618
chr3L	6202842	6204186	13.775259926	51	0.00355099625172618
chr3L	7086999	7087512	2.93194925	6	0.00355099625172618
chr3L	7271239	7272755	5.702076119	21	0.00355099625172618
chr3L	17215569	17216300	6.896634511	22	0.00355099625172618
chr3R	5153682	5154002	3.9481962	7	0.00355099625172618
chr3R	13773286	13773978	6.20493896	14	0.00355099625172618
chrX	1285971	1286557	3.94594138	8	0.00355099625172618
chr2R	4674944	4675628	5.36008683	45	0.00458326260397216
chr2L	1996279	1997702	6.403811938	21	0.00458326260397216
chr3R	11956797	11957075	5.01777932	8	0.00458326260397216
chr3R	14426016	14427403	6.568193979	29	0.00458326260397216
chr3R	24196054	24197281	6.408396675	24	0.00458326260397216
chrX	5988175	5988477	3.10979377	6	0.00458326260397216
chr2L	19740809	19741321	4.1060875006	34	0.00536272903321913
chr2R	14481756	14482473	6.9687118132	19	0.00536272903321913
chr2R	21251615	21251962	6.56311983	17	0.00536272903321913
chr3L	22021937	22022833	8.20661729360001	27	0.00536272903321913
chr2L	6568298	6569185	4.592111626	10	0.00536272903321913
chr3R	12601369	12602338	4.684893435	13	0.00536272903321913
chr3L	2560659	2560962	3.052961621	5	0.0072992700729927
chr3L	19549217	19549730	3.510883501	13	0.0072992700729927
chr3R	25659841	25660459	4.292012521	13	0.0072992700729927
chrX	18115519	18116295	3.595995793	10	0.0072992700729927
chr2L	14787297	14790048	10.6299988034	60	0.0072992700729927
chr3L	11189629	11190650	6.61924219	23	0.00806761429120246
chr3R	20688146	20689896	7.319316148	34	0.00806761429120246
chr2L	16567819	16568585	5.21366644	18	0.00806761429120246
chr2R	18647370	18647934	5.093104831	14	0.00875912408759124
chr2R	23295216	23296874	5.827533791	37	0.00875912408759124
chrX	14900544	14901069	3.158560406	11	0.00875912408759124
chr3L	8748963	8749292	4.03794531	14	0.00909601347557552
chr3L	824265	825301	4.416261382	16	0.00909601347557552
chr2L	3398848	3399612	4.8100443378	26	0.00909601347557552
chr3L	18311989	18313333	5.592323619	24	0.00909601347557552
chr3R	13783044	13783853	4.288915467	17	0.00909601347557552
chr2L	3230904	3231712	4.142234912	13	0.00938477580813347
chr3L	16180579	16181472	3.81090848	8	0.00938477580813347
chr3R	28014809	28015091	1.94023991	4	0.00938477580813347
chr3R	30565206	30565911	3.809484958	5	0.00938477580813347
chrX	22468134	22469025	5.2221711077	16	0.00938477580813347
chr2R	21801180	21801758	3.53494223	7	0.0098990100989901
chr3L	4394920	4395484	2.65615806	5	0.0098990100989901
chr3R	12404881	12405525	6.351366137	24	0.0098990100989901
chr2L	5734785	5735896	4.5230659868	18	0.0113868613138686
chr3R	23223125	23223775	5.554694493	31	0.0113868613138686
chr2L	19634711	19636871	9.58906801589999	45	0.0117911285794497
chr2R	14036764	14037233	3.0568569	2	0.0117911285794497
chr3R	13570918	13572665	6.074972927	21	0.0117911285794497
chr3R	13566724	13567954	5.790260852	23	0.0124734362006837
chr2L	322842	323478	1.893051524	24	0.0129764801297648
chr3L	18648992	18649682	4.156336167	12	0.0129764801297648
chr3L	907294	908693	3.77713380698	17	0.0144205091685953
chr2R	21389788	21390624	3.1646071532	26	0.0152775420132405
chr2R	23761711	23762801	3.00903404	14	0.0152775420132405
chr3L	11810665	11811168	2.6870034184	17	0.0152775420132405
chrX	5164170	5164632	2.705349747	14	0.0152775420132405
chr3L	13852537	13853421	2.561153823	12	0.0156768414067684
chr2L	12635211	12635980	3.0883325	10	0.0156768414067684
chr3L	10699224	10700106	4.435378967	17	0.0162388255556467
chr2R	20224341	20224932	3.022042995	6	0.0164233576642336
chr2L	7100657	7101942	5.05923253	25	0.0164233576642336
chr2L	15003695	15004742	2.815014294	6	0.0164233576642336
chr2R	8575864	8576903	5.326812449	15	0.0172877449097196
chr3L	14102250	14102646	2.49841618	5	0.0172877449097196
chr3R	7254669	7255488	5.8256591348	20	0.0172877449097196
chr3L	1067298	1067818	4.36604872	13	0.0176085484235082
chr3L	18743639	18744183	5.955715684	24	0.0176085484235082
chr2L	9735233	9736306	6.469416415	28	0.0179163901791639
chr2L	15784480	15785553	3.842968206	45	0.0179163901791639
chr2L	2303827	2306018	4.966347025	55	0.0182120401821204
chr3R	30748256	30749979	5.587976932	33	0.0182120401821204
chr2R	7012976	7013640	2.4007990682	18	0.0191340089292042
chr2R	11152868	11154083	5.2953249575	30	0.0191340089292042
chr3R	7543037	7543943	6.189098823	24	0.0193952033368092
chr3R	20693844	20694397	2.5176315575	11	0.0193952033368092
chr2L	1925613	1927030	4.985139409	27	0.0198319790662443
chrUn_DS483918v1	602	791	4.2051112	8	0.0200729927007299
chr2L	13312993	13314525	7.2062856454	36	0.0200729927007299
chr2L	2345174	2346151	4.433235976	24	0.020122312093115
chr2R	21513042	21515361	7.4176600048	24	0.020122312093115
chr2L	15168608	15169222	5.4007761364	17	0.020122312093115
chr3R	8458876	8460104	3.944035771	16	0.020529197080292
chr3L	13427754	13428393	3.479537642	18	0.020564900031736
chr3R	26682725	26684045	3.954875729	22	0.020564900031736
chr2L	15546263	15547144	5.084364067	21	0.020564900031736
chr2L	21272729	21273890	4.876167779	27	0.0209539390888497
chr2R	10314465	10315241	2.40793175	5	0.021336327905671
chr3L	7926483	7927552	5.18732675	16	0.0215297797951297
chr3R	13219149	13219776	3.325340451	6	0.0215297797951297
chr3L	3640423	3643811	5.6556740361	27	0.0224452554744526
chr2R	10759539	10760198	4.55227362	20	0.0231542419528539
chr3L	9962185	9963359	5.27861998	23	0.0231542419528539
chr3R	12717511	12718871	5.679690762	25	0.0233105721685896
chr3R	29478293	29478613	1.9744629328	6	0.0233105721685896
chr3L	14806741	14807532	4.26364865	6	0.0237944709466061
chr3R	16923659	16924835	4.107659858	23	0.0237944709466061
chrX	20791377	20792597	4.591590063	47	0.0237944709466061
chr2L	8339458	8340272	4.116502625	25	0.0246350364963504
chr2L	18071817	18074315	5.767208377	47	0.0247613700168445
chr2R	8821638	8821988	1.8338076933	7	0.0247613700168445
chr2L	17329034	17330513	4.6437294162	23	0.0248838752488388
chrX	5023116	5024166	5.300883706	33	0.0248838752488388
