chr2R	3693374	3693569	5.08375166	9	0.00248070431052133
chr2R	3704300	3704877	8.928370331	46	0.00248070431052133
chr2R	9149428	9151268	8.25271981082	53	0.00248070431052133
chr2R	11491969	11493099	5.395184154	18	0.00248070431052133
chr2R	14003131	14003475	4.26676779	6	0.00248070431052133
chr2R	18674471	18675034	4.15280299	9	0.00248070431052133
chr2R	23221433	23222322	5.785601121	18	0.00248070431052133
chr2L	3150692	3151547	6.03636831199999	22	0.00248070431052133
chr3L	715718	716659	7.0951426687	31	0.00248070431052133
chr3L	5352468	5353329	5.3246839785	16	0.00248070431052133
chr3L	15080226	15080482	2.0602863	4	0.00248070431052133
chr3L	15293717	15294485	4.7958355067	11	0.00248070431052133
chr3L	16494482	16495003	7.0789854668	13	0.00248070431052133
chr3L	18423907	18424652	4.57323656	12	0.00248070431052133
chr3R	7141056	7141363	4.380878852	6	0.00248070431052133
chr4	486426	487075	10.100460547	25	0.00248070431052133
chrX	18031521	18032937	9.888706297	30	0.00248070431052133
chrX_DS483909v1_random	1369	2437	20.8984206634	67	0.00248070431052133
chrX_DS485617v1_random	713	989	6.185334023	13	0.00248070431052133
chrX_DS485855v1_random	633	955	5.028331477	12	0.00248070431052133
chr2L	19324668	19325088	2.62346229	5	0.00248070431052133
chr2L	22080879	22081690	6.258770306	16	0.00372105646578199
chr2R	10270110	10270496	2.625119148	8	0.00372105646578199
chr2R	18673964	18674265	3.24658189	10	0.00372105646578199
chr3L	13134782	13135994	5.60827048	17	0.00372105646578199
chr3R	15990120	15991241	6.060665987	19	0.00372105646578199
chr3R	26100559	26100871	1.761547614	7	0.00372105646578199
chr2L	10795430	10796850	6.3089916337	32	0.00372105646578199
chr2L	20017670	20018094	2.72874494	5	0.00411274662007483
chr2L	21951460	21951831	4.097113415	9	0.00411274662007483
chr2R	6984013	6985004	5.562685467	22	0.00411274662007483
chr2R	21382215	21382859	5.421147537	15	0.00411274662007483
chr2R	25006029	25006934	3.921926073	12	0.00411274662007483
chr3L	3035917	3036761	4.01342624	16	0.00411274662007483
chr2L	326726	328767	7.356306508	47	0.00411274662007483
chr3R	23444995	23446197	6.235724842	12	0.00411274662007483
chrX	20633264	20634024	3.693522032	13	0.00411274662007483
chr2L	14726759	14727991	3.9983972763	33	0.00411274662007483
chr2L	16252770	16253240	4.4195292962	13	0.00452998178443025
chr2R	25058956	25059797	4.1059907836	23	0.00452998178443025
chr3L	12830386	12831431	5.6872951071	13	0.00452998178443025
chr3R	8330362	8331181	5.929508992	17	0.00452998178443025
chr3R	16851946	16852360	3.82494362	21	0.00452998178443025
chrX	21053003	21053566	2.543515339	15	0.00452998178443025
chrX	397533	398500	7.478117662	32	0.00452998178443025
chr2L	485783	486349	4.1925913697	14	0.00452998178443025
chr3L	11144846	11145452	3.50304363	11	0.0055419989915902
chr2R	6654782	6655509	4.722529971	13	0.0061287988848174
chrUn_DS483562v1	8668	9443	4.248443936	26	0.0061287988848174
chr2L	9905703	9907959	6.4362533367	29	0.0061287988848174
chr2L	13888916	13889976	4.50263949	13	0.0061287988848174
chr2L	3719164	3720251	4.837552162	20	0.00688044403106859
chr3R	22170045	22171048	3.796991623	8	0.00688044403106859
chr2R	12454065	12454414	2.832057119	8	0.00706370040962005
chr3L	11285752	11287629	9.2160541845	39	0.00706370040962005
chr3L	17443559	17443913	3.61639904	7	0.00706370040962005
chr3R	7187901	7188781	4.746886466	23	0.00706370040962005
chrX	4561877	4563371	4.8342497096	21	0.00706370040962005
chrX	18263825	18264739	4.27311212	11	0.00706370040962005
chr2L	2483556	2484856	4.651307249	21	0.00721312484136202
chr3L	18202476	18203528	5.033006909	38	0.00721312484136202
chr3L	3391803	3392469	3.223030371	11	0.00721312484136202
chr3L	20442736	20443654	5.7118172623	23	0.00721312484136202
chrUn_DS485415v1	640	1053	5.11166699	12	0.00721312484136202
chr2L	17796181	17797037	3.439820061	11	0.00721312484136202
chrX	12576316	12576726	2.15247664	2	0.0078931500789315
chr2R	8725340	8726132	3.651777361	12	0.00795892632958926
chr2L	5770586	5771629	7.1377243122	27	0.00795892632958926
chr3R	27446148	27447491	5.1748281574	26	0.00795892632958926
chr2L	8421964	8422435	3.023738183	6	0.00795892632958926
chrY_DS484175v1_random	52	791	3.824920064	21	0.00795892632958926
chr2L	17029843	17030497	4.362256042	11	0.00795892632958926
chrX	16356177	16357025	3.353671963	8	0.00856352720892294
chr2R	14912600	14913408	3.438784428	21	0.00889423252796671
chr2L	5456060	5456746	3.914534847	8	0.00889423252796671
chr2L	12487235	12487776	3.379485383	12	0.00889423252796671
chr2R	6629876	6631825	6.2108417758	36	0.00889423252796671
chr2R	16516960	16517382	2.84351655	8	0.00889423252796671
chr2R	19413231	19413879	4.18949427	14	0.00889423252796671
chr3L	3074918	3075225	1.36774123	4	0.00889423252796671
chr3L	7955922	7956357	2.07868762	5	0.00889423252796671
chrX	12230996	12231966	6.014122816	17	0.00889423252796671
chr3R	21539629	21540018	1.814197354	6	0.00941472117848456
chr2R	12445642	12446602	4.875772688	22	0.00980607821570784
chrX	1103796	1104254	2.91079416	8	0.00980607821570784
chr3L	19345170	19345606	1.928663527	11	0.0102978074285595
chr2R	23579173	23579628	2.84810477	6	0.0105360250491805
chr3R	9661502	9662410	3.243108352	24	0.0105360250491805
chr2L	6797419	6797924	3.962898169	14	0.0105360250491805
chr2R	9227316	9227756	2.3504320726	13	0.0108769342845935
chr3L	21738885	21739627	4.907415177	26	0.0108769342845935
chrX	403400	404661	5.324354103	30	0.0118912021841294
chr3L	19895390	19895996	3.55920278	11	0.0123234988329124
chr2R	12592270	12592481	2.1012603	6	0.0126124229682295
chrX	392251	392713	4.387320096	12	0.0126124229682295
chr2R	19650763	19651917	5.660682893	22	0.0127579078826811
chr3R	29539715	29540342	2.5533673561	7	0.0127579078826811
chr2L	8295737	8296112	1.74386271	6	0.0127579078826811
chr2R	20566607	20568764	5.380318306	26	0.0128947501289475
chr2R	20844192	20844654	2.372117374	9	0.0128947501289475
chr3R	8270583	8271445	3.310096882	17	0.0128947501289475
chr2R	14214532	14215025	2.178103443	11	0.0141616906270538
chr2L	8299502	8299918	2.92766894	8	0.0141616906270538
chr3R	23817441	23818253	3.082201083	12	0.0145264319721874
chr3L	20674853	20675792	2.8368106593	8	0.014884225863128
chr2L	2530082	2531671	4.088999884	21	0.014953134316198
chr3L	3802219	3802799	2.29399199	14	0.014953134316198
chrX	18129055	18129840	4.37667083	20	0.014953134316198
chr3R	20787916	20789310	4.73857403	23	0.0152938834556911
chr2R	17649376	17649939	2.45798702	8	0.017834252610775
chr3R	31781299	31782616	3.544918493	28	0.017834252610775
chr3R	4164236	4165736	4.279624295	43	0.018572925316164
chr3R	22175981	22177851	3.283461552	12	0.018572925316164
chr2L	7314890	7315928	3.746455	15	0.018572925316164
chr2L	15413683	15414622	2.789432661	10	0.018572925316164
chr2L	5398976	5399592	2.48589298	8	0.0189836948508539
chr3R	31703723	31704126	2.16107257	9	0.0189836948508539
chrX	23008641	23009270	2.3032466559	23	0.0189836948508539
chr3L	8461316	8462098	2.078436105	8	0.0192619393522833
chr3L	18445464	18446004	2.03547876	12	0.0193740956482864
chr3R	7137787	7138649	2.463355062	11	0.0193740956482864
chr3R	31159645	31161507	4.382808724	32	0.0204963110246352
chrX	15487529	15488514	3.487891012	15	0.022870883643343
chr3R	31064416	31064945	2.552693652	12	0.0231065603117108
chr3R	6946854	6947906	4.50504421600001	31	0.0231532402315324
chr2L	7371932	7373465	3.309658328	22	0.0231532402315324
chr3R	19936711	19937215	2.017637694	9	0.0231984614038596
chr2L	14621817	14623000	2.621972063	10	0.0231984614038596
chr3L	9794394	9795321	2.762524376	20	0.0236430203133533
chr3R	8680402	8681082	1.886191336	9	0.0236430203133533
chr2L	7316632	7317818	4.0563069491	16	0.0242578795555559
chrX	3394508	3395163	3.747142023865	22	0.0252580802525808
chr3L	14623692	14624035	1.116337641	8	0.0252698610735941
chr3R	19354370	19354982	1.698290908	4	0.0252698610735941
chr3L	13357558	13358670	3.533334426	28	0.0254685642546856
chr2L	3853127	3853531	1.85636098	4	0.0271965450513772
chr2R	16218132	16218722	2.195063257	10	0.02813879196022
chr2L	19287094	19288034	2.253836257	12	0.0283123861526891
chrX	18269617	18271409	2.421769394	12	0.0292330479182298
chr2L	373562	374215	2.020399446	12	0.0297684517262559
chr2R	11754983	11756090	2.902973926	14	0.0306011356906267
chr3R	19246402	19247551	4.4712408698	38	0.0306011356906267
chr3R	23042517	23043320	2.736621375	12	0.0306011356906267
chr2R	11331582	11332540	2.157953227	20	0.0306859724986405
chr3L	12367563	12368542	3.043586391	28	0.0306859724986405
chr3R	11196681	11197130	1.286045492	20	0.0306859724986405
chr3L	6160092	6160530	1.479066277	5	0.0308316107164794
chr3L	3394826	3395919	2.752727014	22	0.0316792645059818
chrX	4012621	4013434	1.683385824	23	0.0322651605807161
chr3L	1120865	1122223	2.19044074	7	0.0322651605807161
chr3L	22231743	22233700	2.63674989532	32	0.0322651605807161
chr2L	13929514	13930161	2.634353011	9	0.0322651605807161
chr2L	18540340	18541102	2.132102336	15	0.0322651605807161
chr2L	21881094	21882626	3.2992622357	28	0.0322651605807161
chr2L	22036692	22037385	1.9970469592	14	0.0322651605807161
chr3R	6782230	6783268	3.641492061	19	0.0327262145580314
chr2R	20123154	20123797	1.94147714	6	0.0331813952362725
chr3L	10772903	10773131	0.74913354	3	0.0336308141337765
chr3L	13256203	13256859	1.90022692	8	0.0337469397714317
chr3R	13885472	13886348	2.387909897	9	0.0348383911608839
chr2L	1444920	1445955	2.623431585	16	0.0352691438930641
chrX	17327904	17328598	2.189952447	9	0.0363377242522661
chr3L	6865652	6866120	1.49982992	5	0.0373931931960178
chr3L	18549335	18549809	3.553504793	18	0.0374828370821454
chr3L	1403969	1404997	2.06752032	16	0.0375713943757139
chr3R	6760783	6761924	2.906991278	23	0.0379727087532211
chr2L	18821751	18823125	2.650105785	41	0.0383692169705185
chr3L	381085	381539	1.550587263	6	0.0386902830184818
chr3L	17873797	17874444	3.547102396	28	0.0386902830184818
chr2R	21873767	21874394	2.02967653	7	0.0386902830184818
chr2L	6846540	6847174	1.73836264	7	0.0386902830184818
chr2R	22153007	22153724	1.624820889	8	0.0399590722745907
chr2L	15955410	15956019	1.33556522	5	0.0399590722745907
chrX	1657452	1658245	2.142711665	15	0.0399590722745907
chr2R	9304550	9305688	2.758468029	22	0.0399590722745907
chrX	5598569	5599431	2.2604881459	6	0.0399590722745907
chr3L	24367526	24368959	2.69354933120999	129	0.0414992399065178
chr3R	7940968	7941388	1.193016402	5	0.0424367675591991
chr3R	16790105	16791244	2.525828961	17	0.0436924049530531
chr2L	1776182	1776445	0.85477773	4	0.0436924049530531
chr2R	4011874	4013564	7.03931852009999	66	0.0436924049530531
chr3R	8188924	8189563	1.932124959	5	0.0436924049530531
chr3L	9832734	9833764	2.279177163	11	0.0436924049530531
chrUn_DS483841v1	492	1640	0.978241721	2	0.0436924049530531
chr2L	12622022	12622300	0.91448908	4	0.0436924049530531
chr2L	18892612	18893283	1.0925694	2	0.0436924049530531
chr2L	5296799	5297338	1.41210965	16	0.0437373374961969
chr2L	21656405	21657104	2.685838471	10	0.0446130918823011
chrX	7569455	7570585	2.08246017	10	0.0446526775893839
chr3L	15014430	15016139	5.6399143937	27	0.0474336776848631
chrX	21032461	21032742	1.215996013	13	0.0482763242000407
chr2L	14368158	14369139	2.1360716848	11	0.0485675390794254
chr3L	9352612	9353613	1.5576305142	18	0.0491256573824483
chr2R	8058833	8059453	1.770762474	9	0.0499575683457295
chrX	19295788	19296429	1.076680332	11	0.0499575683457295
chr2L	10689777	10691041	1.9517574	16	0.049968472540501
chr2R	15009020	15009395	0.96441619	4	0.0499792660327876
chr3R	19787373	19788557	2.335253228	23	0.0505161605051616
chr3L	7861438	7862635	3.084517079	24	0.0505240933193113
chrX	7369526	7370254	1.6846710221	8	0.0507924207579242
chrX	21377877	21378940	3.2137340864	28	0.0507989002094815
chr3L	3339028	3339601	1.598495322	13	0.0510632105106321
chr3L	10379181	10379890	2.27199695	8	0.0511025087967394
chr2R	11076526	11077747	2.17512783	12	0.0511025087967394
chr3L	6280434	6281876	1.8271415748	11	0.0511025087967394
chr3L	16910186	16910727	1.1427863	9	0.0511025087967394
chr2R	7170565	7171485	2.27448067	12	0.0511025087967394
chr3R	4954180	4954777	1.153583137	8	0.0511025087967394
chr3L	18325211	18325718	1.09668817	6	0.0511025087967394
chrX	13369222	13370050	1.8703088	11	0.0511025087967394
chrX	5589757	5590296	1.82079602	8	0.051601001037337
chr3R	30906433	30907380	2.7668654279	20	0.0520947905209479
chr2L	18555752	18557226	2.36877903609999	34	0.0525839434835859
chr3R	10251790	10253427	2.188662989	33	0.0530685249232086
chr3L	3661249	3661796	1.332505064	10	0.0542654067926541
chr3R	31524310	31525221	2.310708981	29	0.0542654067926541
chr3R	14595362	14595975	1.35606383	5	0.0568961537026021
chr3R	26604138	26605984	2.341537072	16	0.057491998547893
chr3L	20739704	20740341	1.24808062	13	0.057491998547893
chrX	10257092	10259070	2.497537484	12	0.057491998547893
chr2L	6366927	6367312	1.2716223952	6	0.057491998547893
chrX	4434428	4435998	3.064917454	21	0.057491998547893
chrX	4486637	4487106	1.22297157	5	0.0575307686622642
chr3R	30229076	30230173	2.415006944	17	0.0575307686622642
chr2L	9073977	9074742	2.121837286	14	0.0575307686622642
chr3R	25121808	25122273	1.528275576	13	0.0575307686622642
chr3L	7371417	7371875	1.192254349	11	0.0575307686622642
chr3R	6914224	6915017	1.57839286	17	0.0575307686622642
chr3R	8271697	8272333	1.531086589	11	0.0575307686622642
chr4	1087016	1087556	0.86466643	2	0.0575307686622642
chr2L	13850353	13851721	2.416917501	19	0.0588603477314606
chr3R	19485483	19486620	3.2117642727	27	0.0590557323577987
chr3R	7944604	7945178	1.616173484	14	0.0594730226548161
