chr3R	2464662	2465794	19.405257319	76	0.00488951104889511
chr3R	3107921	3108413	7.78847208	15	0.00488951104889511
chr3R	3962016	3962235	20.26515162	53	0.00488951104889511
chr3R	13634889	13636642	13.05595452	9	0.00488951104889511
chr3R	16437003	16437250	3.90575412	7	0.00488951104889511
chrX	7349698	7350368	13.10087466	13	0.00488951104889511
chrX	19584103	19585568	18.794074505	54	0.00488951104889511
chrX	23044754	23045497	9.830351887	21	0.00488951104889511
chr2L	6363	6938	17.646324314	45	0.00488951104889511
chr2L	18992526	18993359	12.935050585	29	0.00488951104889511
chr2R	600804	601701	11.996797925	36	0.00488951104889511
chr2R	967142	969065	42.348307313	126	0.00488951104889511
chr2R	1394961	1396585	24.385694346	68	0.00488951104889511
chr2R	1627005	1627511	7.37717947	34	0.00488951104889511
chr2R	2650228	2650877	13.40949187	29	0.00488951104889511
chr2R	2832106	2832893	11.6843295779	34	0.00488951104889511
chr2R	2868720	2869408	16.57991979	139	0.00488951104889511
chr2R	2979135	2979345	5.825031633	11	0.00488951104889511
chr2R	4344602	4346956	20.85363894	48	0.00488951104889511
chr2R	4611184	4614507	24.139190455	158	0.00488951104889511
chr2R	4707161	4709313	21.005940181	66	0.00488951104889511
chr2R	5137050	5140294	22.045456647	61	0.00488951104889511
chr2R	6436062	6436904	15.50068004	31	0.00488951104889511
chr2R	9721081	9722202	11.892663031	18	0.00488951104889511
chr2R	10999220	11000289	9.598922805	13	0.00488951104889511
chr2L	5789140	5789825	9.46058158800001	15	0.00488951104889511
chr3L	11433738	11434483	8.233585192	18	0.00488951104889511
chr3L	14556085	14556822	13.124799436	22	0.00488951104889511
chr3L	26231567	26231971	7.131190618	22	0.00488951104889511
chr3L	28101420	28102535	10.08441513	40	0.00488951104889511
chr3R	6888699	6889161	4.739280498	5	0.00715538202277333
chr3R	16810582	16811390	8.13161507	11	0.00715538202277333
chr3R	20768912	20769574	7.16283078	18	0.00715538202277333
chrX	1859426	1860595	12.179992758	23	0.00715538202277333
chrX	4568893	4570445	10.1202838569	23	0.00715538202277333
chrX	7168965	7170150	11.690222353	25	0.00715538202277333
chr3L	2476517	2477474	9.354228531	23	0.00715538202277333
chr3L	23059404	23061706	14.856808572	47	0.00715538202277333
chr2L	9270205	9271908	17.02461163	41	0.00715538202277333
chr3L	24022337	24022768	8.4832104	14	0.00715538202277333
chr3R	103304	103769	12.88876139	16	0.00715538202277333
chr3R	2386134	2387027	7.12010067	13	0.00785814275715285
chr3R	14328995	14329398	3.761613	6	0.00785814275715285
chrX_DS483818v1_random	287	977	8.435118171	16	0.00785814275715285
chr2L	21407166	21408661	16.378994212	71	0.00785814275715285
chr2L	23389998	23391842	10.28746597	42	0.00785814275715285
chr2R	114829	115046	7.49755299	37	0.00785814275715285
chr2R	1597159	1597952	7.54033939	18	0.00785814275715285
chr2R	4174258	4174635	7.81351191	15	0.00785814275715285
chr2R	5264356	5265528	7.53054368	11	0.00785814275715285
chr2R	13944032	13944355	4.3066152	4	0.00785814275715285
chr3L	19176718	19177107	4.81024309	8	0.00785814275715285
chr3L	24020911	24021463	10.28798116	20	0.00785814275715285
chr3L	24210162	24213052	22.505451716	108	0.00785814275715285
chr3R	933356	935633	23.67567487749	107	0.00785814275715285
chr3R	1916407	1917739	14.234122042	39	0.00785814275715285
chr3R	3354970	3355895	9.60529395600001	38	0.00916783321667833
chr2L	15330695	15330994	4.6829992	8	0.00916783321667833
chrX	16145103	16145531	10.7660891	9	0.00916783321667833
chr2L	18894631	18895966	12.91142793	32	0.00916783321667833
chr2L	22132915	22133302	7.25323048	10	0.00916783321667833
chr2R	2829939	2830396	5.8376565	9	0.00916783321667833
chr2R	9853502	9853998	5.4832376	9	0.00916783321667833
chr3L	23022265	23022759	8.91190382	25	0.00916783321667833
chr3R	2167170	2170527	20.1942437	75	0.0107856861372686
chrX	16199502	16199785	3.13165301	5	0.0107856861372686
chr3L	24287353	24289975	11.63695504	59	0.0107856861372686
chr3L	27335321	27336358	16.794670981	40	0.0107856861372686
chr3R	15753625	15755035	10.87635482	21	0.0115804209052779
chr4	303688	304166	8.34271463	12	0.0115804209052779
chrX	3806923	3808192	9.940674823	23	0.0115804209052779
chrY_DS483790v1_random	1555	1907	7.23574917	24	0.0115804209052779
chr2R	2797639	2798534	9.6176234083	33	0.0115804209052779
chr3L	15538248	15538792	4.09672773	3	0.0115804209052779
chr3L	23553093	23553971	7.94607832000001	28	0.0115804209052779
chr3L	25921892	25922670	13.97628138	25	0.0115804209052779
chr3R	1512816	1514154	5.8423205	5	0.0123710520514214
chr3R	24969893	24971028	11.222036639	22	0.0123710520514214
chr2L	20799002	20799441	6.111988088	14	0.0123710520514214
chr2R	1605575	1606925	15.492553773	130	0.0123710520514214
chr3L	13716255	13717757	9.83392684000001	24	0.0123710520514214
chr3L	23322218	23323810	17.527062993	58	0.0123710520514214
chr3L	24068907	24069146	7.680525601	32	0.0123710520514214
chrX	681237	682124	7.512209423	21	0.0138056782557038
chr2L	16263627	16264034	4.434918817	9	0.0138056782557038
chr2R	2498145	2498918	10.65892603	17	0.0148333481258616
chr3L	8913759	8914204	5.20229299	7	0.0148333481258616
chr3L	12822723	12824497	13.600780772	34	0.0148333481258616
chr3L	27333054	27335046	14.064528001	59	0.0148333481258616
chr3R	3283597	3284498	8.93302114	26	0.0154405612070372
chrX	4211044	4211800	6.88650222	13	0.0154405612070372
chrX	17884572	17885050	5.4182573	16	0.0154405612070372
chrX	22837336	22838012	6.6606595	9	0.0154405612070372
chr2L	22732776	22734404	12.63113182	54	0.0154405612070372
chr3L	26863317	26864481	9.83630506	16	0.0154405612070372
chrX	8653874	8654997	5.90785897	12	0.016464680062606
