chr2R	22383967	22385015	16.71197669	18	0.0188098837175106
chr2R	23036330	23036759	8.338789716	6	0.0188098837175106
chr3L	8169947	8170622	11.66382915	10	0.0188098837175106
chr3L	17357205	17357931	11.86282626	20	0.0188098837175106
chr3L	17674768	17675185	5.2139783	3	0.0188098837175106
chr3L	19477621	19477873	7.3311033	12	0.0188098837175106
chr3L	20019176	20021157	17.536549715	38	0.0188098837175106
chr3L	27142695	27143653	17.53489209	33	0.0188098837175106
chr3R	4063110	4063631	20.07312721	29	0.0188098837175106
chr3R	13927636	13928480	13.10973342	15	0.0188098837175106
chr3R	15477632	15478600	10.30372703	14	0.0188098837175106
chr3R	17354344	17355480	21.62621605	28	0.0188098837175106
chr3R	25229703	25230769	12.89321991	13	0.0188098837175106
chrX	11449289	11450126	11.934445317	14	0.0188098837175106
chrX	19449850	19450347	6.39145244	7	0.0188098837175106
chr2L	366887	367259	7.46230537	10	0.0188098837175106
chr2R	14582486	14583493	11.031066618	13	0.0188098837175106
chr3L	766655	767904	12.16016574	21	0.0228405730855486
chr3L	9651515	9651897	7.5461873	10	0.0228405730855486
chr3L	16596553	16596773	5.764879	14	0.0228405730855486
chr2L	5890722	5892420	13.65808042	31	0.0228405730855486
chr3R	10801343	10801863	11.22729879	29	0.0228405730855486
chr2L	6861635	6863252	18.13569476	33	0.0228405730855486
chr3R	17255190	17258312	14.230116094	49	0.0228405730855486
chr3R	19288662	19289620	10.2460832	16	0.0228405730855486
chr2L	12363306	12363646	7.29127688	7	0.0228405730855486
chr2L	18538595	18539771	10.80360284	17	0.0228405730855486
chr2L	1197680	1198794	14.47176317	21	0.0228405730855486
chr2R	23781509	23782956	9.932211478	24	0.025244843936659
chr2R	25083208	25083528	6.4162053	12	0.025244843936659
chr3L	421771	423035	8.39520425699999	10	0.025244843936659
chr3R	26294943	26298139	19.53789789	50	0.025244843936659
chr3R	7669330	7670977	15.754458337	33	0.025244843936659
chr2L	7514774	7515566	8.4689062	17	0.025244843936659
chr3R	21021485	21022116	8.8212334	11	0.025244843936659
chrX	169817	170534	11.70950043	21	0.025244843936659
chr2L	14520456	14521127	5.986351	6	0.025244843936659
chr2L	15316732	15317032	6.1433149	5	0.025244843936659
chr3L	5269963	5270652	7.6966864	11	0.0278059150606678
chr3L	5881243	5881541	7.47639135	9	0.0278059150606678
chr3L	11473793	11474679	10.05701764	13	0.0278059150606678
chrX	15401235	15401801	5.7148895	5	0.0278059150606678
chrX	19994061	19994633	8.4950122	16	0.0278059150606678
chrX	22770682	22770934	8.5388385	9	0.0278059150606678
chr2L	13706201	13707112	9.88485756	16	0.0278059150606678
chr2R	7911116	7911684	7.33515723	11	0.0278059150606678
chr2R	17200827	17201867	10.178489	11	0.0280498265962877
chr2R	23678866	23679444	9.275843552	12	0.0280498265962877
chr3L	4012460	4013678	9.7210595	12	0.0280498265962877
chr3L	7210722	7212614	14.17913047	32	0.0280498265962877
